row_index,population_key,image_id,subset,split,label,row_order_hash
6116,"[""qwen3-vl-8b"",""repope"",""random"",""934""]",327771,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6117,"[""qwen3-vl-8b"",""repope"",""random"",""935""]",327771,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6118,"[""qwen3-vl-8b"",""repope"",""random"",""936""]",327771,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6119,"[""qwen3-vl-8b"",""repope"",""random"",""937""]",280734,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6120,"[""qwen3-vl-8b"",""repope"",""random"",""938""]",280734,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6121,"[""qwen3-vl-8b"",""repope"",""random"",""939""]",280734,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6122,"[""qwen3-vl-8b"",""repope"",""random"",""940""]",280734,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6123,"[""qwen3-vl-8b"",""repope"",""random"",""941""]",280734,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6124,"[""qwen3-vl-8b"",""repope"",""random"",""942""]",280734,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6125,"[""qwen3-vl-8b"",""repope"",""random"",""943""]",111817,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6126,"[""qwen3-vl-8b"",""repope"",""random"",""944""]",111817,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6127,"[""qwen3-vl-8b"",""repope"",""random"",""946""]",111817,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6128,"[""qwen3-vl-8b"",""repope"",""random"",""947""]",111817,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6129,"[""qwen3-vl-8b"",""repope"",""random"",""948""]",111817,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6130,"[""qwen3-vl-8b"",""repope"",""random"",""949""]",379162,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6131,"[""qwen3-vl-8b"",""repope"",""random"",""950""]",379162,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6132,"[""qwen3-vl-8b"",""repope"",""random"",""952""]",379162,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6133,"[""qwen3-vl-8b"",""repope"",""random"",""953""]",379162,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6134,"[""qwen3-vl-8b"",""repope"",""random"",""954""]",379162,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6135,"[""qwen3-vl-8b"",""repope"",""random"",""955""]",489728,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6136,"[""qwen3-vl-8b"",""repope"",""random"",""956""]",489728,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6137,"[""qwen3-vl-8b"",""repope"",""random"",""957""]",489728,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6138,"[""qwen3-vl-8b"",""repope"",""random"",""958""]",489728,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6139,"[""qwen3-vl-8b"",""repope"",""random"",""959""]",489728,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6140,"[""qwen3-vl-8b"",""repope"",""random"",""960""]",489728,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6141,"[""qwen3-vl-8b"",""repope"",""random"",""961""]",419453,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6142,"[""qwen3-vl-8b"",""repope"",""random"",""962""]",419453,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6143,"[""qwen3-vl-8b"",""repope"",""random"",""963""]",419453,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6144,"[""qwen3-vl-8b"",""repope"",""random"",""964""]",419453,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6145,"[""qwen3-vl-8b"",""repope"",""random"",""965""]",419453,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6146,"[""qwen3-vl-8b"",""repope"",""random"",""966""]",419453,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6147,"[""qwen3-vl-8b"",""repope"",""random"",""967""]",358255,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6148,"[""qwen3-vl-8b"",""repope"",""random"",""968""]",358255,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6149,"[""qwen3-vl-8b"",""repope"",""random"",""969""]",358255,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6150,"[""qwen3-vl-8b"",""repope"",""random"",""970""]",358255,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6151,"[""qwen3-vl-8b"",""repope"",""random"",""971""]",358255,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6152,"[""qwen3-vl-8b"",""repope"",""random"",""972""]",358255,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6153,"[""qwen3-vl-8b"",""repope"",""random"",""973""]",178078,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6154,"[""qwen3-vl-8b"",""repope"",""random"",""974""]",178078,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6155,"[""qwen3-vl-8b"",""repope"",""random"",""975""]",178078,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6156,"[""qwen3-vl-8b"",""repope"",""random"",""976""]",178078,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6157,"[""qwen3-vl-8b"",""repope"",""random"",""978""]",178078,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6158,"[""qwen3-vl-8b"",""repope"",""random"",""979""]",197219,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6159,"[""qwen3-vl-8b"",""repope"",""random"",""980""]",197219,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6160,"[""qwen3-vl-8b"",""repope"",""random"",""981""]",197219,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6161,"[""qwen3-vl-8b"",""repope"",""random"",""982""]",197219,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6162,"[""qwen3-vl-8b"",""repope"",""random"",""983""]",197219,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6163,"[""qwen3-vl-8b"",""repope"",""random"",""984""]",197219,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6164,"[""qwen3-vl-8b"",""repope"",""random"",""985""]",460931,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6165,"[""qwen3-vl-8b"",""repope"",""random"",""988""]",460931,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6166,"[""qwen3-vl-8b"",""repope"",""random"",""989""]",460931,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6167,"[""qwen3-vl-8b"",""repope"",""random"",""990""]",460931,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6168,"[""qwen3-vl-8b"",""repope"",""random"",""991""]",506483,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6169,"[""qwen3-vl-8b"",""repope"",""random"",""993""]",506483,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6170,"[""qwen3-vl-8b"",""repope"",""random"",""994""]",506483,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6171,"[""qwen3-vl-8b"",""repope"",""random"",""995""]",506483,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6172,"[""qwen3-vl-8b"",""repope"",""random"",""997""]",468934,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6173,"[""qwen3-vl-8b"",""repope"",""random"",""998""]",468934,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6174,"[""qwen3-vl-8b"",""repope"",""random"",""1000""]",468934,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6175,"[""qwen3-vl-8b"",""repope"",""random"",""1001""]",468934,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6176,"[""qwen3-vl-8b"",""repope"",""random"",""1002""]",468934,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6177,"[""qwen3-vl-8b"",""repope"",""random"",""1003""]",189694,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6178,"[""qwen3-vl-8b"",""repope"",""random"",""1004""]",189694,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6179,"[""qwen3-vl-8b"",""repope"",""random"",""1005""]",189694,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6180,"[""qwen3-vl-8b"",""repope"",""random"",""1006""]",189694,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6181,"[""qwen3-vl-8b"",""repope"",""random"",""1007""]",189694,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6182,"[""qwen3-vl-8b"",""repope"",""random"",""1008""]",189694,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6183,"[""qwen3-vl-8b"",""repope"",""random"",""1010""]",273450,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6184,"[""qwen3-vl-8b"",""repope"",""random"",""1011""]",273450,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6185,"[""qwen3-vl-8b"",""repope"",""random"",""1012""]",273450,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6186,"[""qwen3-vl-8b"",""repope"",""random"",""1013""]",273450,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6187,"[""qwen3-vl-8b"",""repope"",""random"",""1014""]",273450,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6188,"[""qwen3-vl-8b"",""repope"",""random"",""1015""]",278226,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6189,"[""qwen3-vl-8b"",""repope"",""random"",""1016""]",278226,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6190,"[""qwen3-vl-8b"",""repope"",""random"",""1017""]",278226,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6191,"[""qwen3-vl-8b"",""repope"",""random"",""1018""]",278226,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6192,"[""qwen3-vl-8b"",""repope"",""random"",""1019""]",278226,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6193,"[""qwen3-vl-8b"",""repope"",""random"",""1020""]",278226,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6194,"[""qwen3-vl-8b"",""repope"",""random"",""1021""]",449432,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6195,"[""qwen3-vl-8b"",""repope"",""random"",""1022""]",449432,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6196,"[""qwen3-vl-8b"",""repope"",""random"",""1023""]",449432,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6197,"[""qwen3-vl-8b"",""repope"",""random"",""1024""]",449432,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6198,"[""qwen3-vl-8b"",""repope"",""random"",""1026""]",449432,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6199,"[""qwen3-vl-8b"",""repope"",""random"",""1027""]",153300,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6200,"[""qwen3-vl-8b"",""repope"",""random"",""1028""]",153300,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6201,"[""qwen3-vl-8b"",""repope"",""random"",""1029""]",153300,random,train,1,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6202,"[""qwen3-vl-8b"",""repope"",""random"",""1030""]",153300,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6203,"[""qwen3-vl-8b"",""repope"",""random"",""1031""]",153300,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6204,"[""qwen3-vl-8b"",""repope"",""random"",""1032""]",153300,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6205,"[""qwen3-vl-8b"",""repope"",""random"",""1033""]",506178,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6206,"[""qwen3-vl-8b"",""repope"",""random"",""1034""]",506178,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6207,"[""qwen3-vl-8b"",""repope"",""random"",""1035""]",506178,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6208,"[""qwen3-vl-8b"",""repope"",""random"",""1036""]",506178,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6209,"[""qwen3-vl-8b"",""repope"",""random"",""1037""]",506178,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6210,"[""qwen3-vl-8b"",""repope"",""random"",""1038""]",506178,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6211,"[""qwen3-vl-8b"",""repope"",""random"",""1039""]",249720,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6212,"[""qwen3-vl-8b"",""repope"",""random"",""1040""]",249720,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6213,"[""qwen3-vl-8b"",""repope"",""random"",""1041""]",249720,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6214,"[""qwen3-vl-8b"",""repope"",""random"",""1042""]",249720,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6215,"[""qwen3-vl-8b"",""repope"",""random"",""1044""]",249720,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6216,"[""qwen3-vl-8b"",""repope"",""random"",""1045""]",205206,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6217,"[""qwen3-vl-8b"",""repope"",""random"",""1046""]",205206,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6218,"[""qwen3-vl-8b"",""repope"",""random"",""1048""]",205206,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6219,"[""qwen3-vl-8b"",""repope"",""random"",""1050""]",205206,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6220,"[""qwen3-vl-8b"",""repope"",""random"",""1052""]",18150,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6221,"[""qwen3-vl-8b"",""repope"",""random"",""1053""]",18150,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6222,"[""qwen3-vl-8b"",""repope"",""random"",""1054""]",18150,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6223,"[""qwen3-vl-8b"",""repope"",""random"",""1056""]",18150,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6224,"[""qwen3-vl-8b"",""repope"",""random"",""1058""]",303534,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6225,"[""qwen3-vl-8b"",""repope"",""random"",""1059""]",303534,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6226,"[""qwen3-vl-8b"",""repope"",""random"",""1060""]",303534,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6227,"[""qwen3-vl-8b"",""repope"",""random"",""1061""]",303534,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6228,"[""qwen3-vl-8b"",""repope"",""random"",""1062""]",303534,random,train,1,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6229,"[""qwen3-vl-8b"",""repope"",""random"",""1063""]",278771,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6230,"[""qwen3-vl-8b"",""repope"",""random"",""1064""]",278771,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6231,"[""qwen3-vl-8b"",""repope"",""random"",""1065""]",278771,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6232,"[""qwen3-vl-8b"",""repope"",""random"",""1066""]",278771,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6233,"[""qwen3-vl-8b"",""repope"",""random"",""1067""]",278771,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6234,"[""qwen3-vl-8b"",""repope"",""random"",""1068""]",278771,random,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6235,"[""qwen3-vl-8b"",""repope"",""random"",""1070""]",134075,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6236,"[""qwen3-vl-8b"",""repope"",""random"",""1071""]",134075,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6237,"[""qwen3-vl-8b"",""repope"",""random"",""1072""]",134075,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6238,"[""qwen3-vl-8b"",""repope"",""random"",""1074""]",134075,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6239,"[""qwen3-vl-8b"",""repope"",""random"",""1075""]",227204,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6240,"[""qwen3-vl-8b"",""repope"",""random"",""1076""]",227204,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6241,"[""qwen3-vl-8b"",""repope"",""random"",""1077""]",227204,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6242,"[""qwen3-vl-8b"",""repope"",""random"",""1079""]",227204,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6243,"[""qwen3-vl-8b"",""repope"",""random"",""1080""]",227204,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6244,"[""qwen3-vl-8b"",""repope"",""random"",""1081""]",124629,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6245,"[""qwen3-vl-8b"",""repope"",""random"",""1082""]",124629,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6246,"[""qwen3-vl-8b"",""repope"",""random"",""1084""]",124629,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6247,"[""qwen3-vl-8b"",""repope"",""random"",""1085""]",124629,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6248,"[""qwen3-vl-8b"",""repope"",""random"",""1086""]",124629,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6249,"[""qwen3-vl-8b"",""repope"",""random"",""1087""]",142774,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6250,"[""qwen3-vl-8b"",""repope"",""random"",""1088""]",142774,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6251,"[""qwen3-vl-8b"",""repope"",""random"",""1089""]",142774,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6252,"[""qwen3-vl-8b"",""repope"",""random"",""1090""]",142774,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6253,"[""qwen3-vl-8b"",""repope"",""random"",""1091""]",142774,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6254,"[""qwen3-vl-8b"",""repope"",""random"",""1092""]",142774,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6255,"[""qwen3-vl-8b"",""repope"",""random"",""1093""]",199959,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6256,"[""qwen3-vl-8b"",""repope"",""random"",""1094""]",199959,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6257,"[""qwen3-vl-8b"",""repope"",""random"",""1095""]",199959,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6258,"[""qwen3-vl-8b"",""repope"",""random"",""1096""]",199959,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6259,"[""qwen3-vl-8b"",""repope"",""random"",""1097""]",199959,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6260,"[""qwen3-vl-8b"",""repope"",""random"",""1098""]",199959,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6261,"[""qwen3-vl-8b"",""repope"",""random"",""1100""]",316700,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6262,"[""qwen3-vl-8b"",""repope"",""random"",""1101""]",316700,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6263,"[""qwen3-vl-8b"",""repope"",""random"",""1102""]",316700,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6264,"[""qwen3-vl-8b"",""repope"",""random"",""1103""]",316700,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6265,"[""qwen3-vl-8b"",""repope"",""random"",""1104""]",316700,random,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6266,"[""qwen3-vl-8b"",""repope"",""random"",""1105""]",40361,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6267,"[""qwen3-vl-8b"",""repope"",""random"",""1106""]",40361,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6268,"[""qwen3-vl-8b"",""repope"",""random"",""1107""]",40361,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6269,"[""qwen3-vl-8b"",""repope"",""random"",""1108""]",40361,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6270,"[""qwen3-vl-8b"",""repope"",""random"",""1109""]",40361,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6271,"[""qwen3-vl-8b"",""repope"",""random"",""1110""]",40361,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6272,"[""qwen3-vl-8b"",""repope"",""random"",""1112""]",378873,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6273,"[""qwen3-vl-8b"",""repope"",""random"",""1113""]",378873,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6274,"[""qwen3-vl-8b"",""repope"",""random"",""1114""]",378873,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
6275,"[""qwen3-vl-8b"",""repope"",""random"",""1115""]",378873,random,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
